Order ID,Category,Sub Category,Sales,Discount,Profit,PaymentMode
OD1905,Oil & Masala,Masalas,2193,0.2,394.74,UPI
OD1906,Food Grains,Rice,2063,0.31,928.35,UPI
OD1907,Bakery,Breads & Buns,737,0.24,66.33,UPI
OD1908,"Eggs, Meat & Fish",Mutton,2213,0.22,840.94,UPI
OD1909,Bakery,Cakes,905,0.21,208.15,UPI
OD1910,"Eggs, Meat & Fish",Fish,2038,0.23,896.72,UPI
OD1911,Fruits & Veggies,Fresh Vegetables,971,0.12,368.98,UPI
OD1912,Oil & Masala,Spices,2346,0.32,844.56,UPI
OD1913,Oil & Masala,Edible Oil & Ghee,1910,0.27,592.1,UPI
OD1914,Snacks,Chocolates,1078,0.26,474.32,UPI
OD1915,Fruits & Veggies,Fresh Vegetables,2056,0.14,555.12,UPI
OD1916,Beverages,Health Drinks,2405,0.19,192.4,UPI
OD1917,Fruits & Veggies,Organic Fruits,1620,0.34,210.6,UPI
OD1918,Snacks,Cookies,1410,0.19,169.2,UPI
OD1919,Beverages,Soft Drinks,1794,0.29,681.72,UPI
OD1920,Fruits & Veggies,Fresh Fruits,1362,0.33,272.4,UPI
OD1921,Snacks,Chocolates,1374,0.25,164.88,UPI
OD1922,Food Grains,Atta & Flour,1643,0.28,624.34,UPI
OD1923,Oil & Masala,Edible Oil & Ghee,940,0.1,310.2,UPI
OD1924,Food Grains,Rice,1316,0.22,592.2,UPI
OD1925,Fruits & Veggies,Fresh Vegetables,2032,0.15,731.52,UPI
OD1926,Snacks,Cookies,921,0.1,349.98,UPI
OD1927,Beverages,Health Drinks,1755,0.11,614.25,UPI
OD1928,Food Grains,Atta & Flour,687,0.18,178.62,UPI
OD1929,Fruits & Veggies,Fresh Fruits,2264,0.28,679.2,UPI
OD1930,Oil & Masala,Masalas,1393,0.2,139.3,UPI
OD1931,Oil & Masala,Edible Oil & Ghee,1464,0.28,658.8,UPI
OD1932,"Eggs, Meat & Fish",Chicken,1074,0.27,75.18,UPI
OD1933,Oil & Masala,Spices,620,0.32,130.2,UPI
OD1934,Oil & Masala,Spices,786,0.12,165.06,UPI
OD1935,Beverages,Soft Drinks,2452,0.25,196.16,UPI
OD1936,Beverages,Soft Drinks,696,0.1,34.8,UPI
OD1937,Beverages,Soft Drinks,697,0.35,209.1,UPI
OD1938,Beverages,Health Drinks,801,0.25,72.09,UPI
OD1939,Beverages,Health Drinks,1099,0.19,54.95,UPI
OD1940,Fruits & Veggies,Organic Fruits,2123,0.28,106.15,UPI
OD1941,Food Grains,Dals & Pulses,1331,0.11,572.33,UPI
OD1942,Bakery,Cakes,1118,0.16,167.7,UPI
OD1943,Oil & Masala,Spices,2055,0.32,883.65,UPI
OD1944,Oil & Masala,Edible Oil & Ghee,1008,0.29,262.08,UPI
OD1945,Oil & Masala,Edible Oil & Ghee,2374,0.1,546.02,UPI
OD1946,Fruits & Veggies,Organic Vegetables,1372,0.26,96.04,UPI
OD1947,Food Grains,Dals & Pulses,811,0.24,308.18,UPI
OD1948,Food Grains,Atta & Flour,1142,0.14,376.86,UPI
OD1949,"Eggs, Meat & Fish",Mutton,2284,0.27,799.4,UPI
OD1950,Bakery,Biscuits,1650,0.11,181.5,UPI
OD1951,Fruits & Veggies,Organic Vegetables,2232,0.14,424.08,UPI
OD1952,Snacks,Noodles,1999,0.21,219.89,UPI
OD1953,Beverages,Soft Drinks,590,0.35,88.5,UPI
OD1954,"Eggs, Meat & Fish",Chicken,1515,0.27,424.2,UPI
OD1955,Food Grains,Organic Staples,912,0.26,72.96,UPI
OD1956,Fruits & Veggies,Organic Fruits,1394,0.25,97.58,UPI
OD1957,Beverages,Soft Drinks,2413,0.28,530.86,UPI
OD1958,Oil & Masala,Masalas,720,0.24,244.8,UPI
OD1959,Beverages,Soft Drinks,1016,0.22,71.12,UPI
OD1960,Bakery,Biscuits,1819,0.27,218.28,UPI
OD1961,Oil & Masala,Spices,2284,0.2,433.96,UPI
OD1962,Oil & Masala,Spices,1219,0.27,377.89,UPI
OD1963,"Eggs, Meat & Fish",Eggs,2014,0.17,302.1,UPI
OD1964,Food Grains,Atta & Flour,2387,0.12,119.35,UPI
OD1965,"Eggs, Meat & Fish",Eggs,1213,0.11,97.04,UPI
OD1966,Fruits & Veggies,Fresh Vegetables,571,0.24,148.46,UPI
OD1967,Snacks,Chocolates,1572,0.28,550.2,UPI
OD1968,"Eggs, Meat & Fish",Eggs,1835,0.1,605.55,UPI
OD1969,Bakery,Cakes,1531,0.12,153.1,UPI
OD1970,Oil & Masala,Masalas,2404,0.24,312.52,UPI
OD1971,Food Grains,Rice,1751,0.22,525.3,UPI
OD1972,"Eggs, Meat & Fish",Mutton,927,0.18,83.43,UPI
OD1973,"Eggs, Meat & Fish",Mutton,1171,0.34,421.56,UPI
OD1974,Oil & Masala,Edible Oil & Ghee,1352,0.34,554.32,UPI
OD1975,Beverages,Health Drinks,530,0.25,201.4,UPI
OD1976,Beverages,Soft Drinks,722,0.15,267.14,UPI
OD1977,Bakery,Breads & Buns,534,0.21,112.14,UPI
OD1978,Snacks,Noodles,1016,0.19,111.76,UPI
OD1979,Oil & Masala,Masalas,583,0.21,215.71,UPI
OD1980,Bakery,Cakes,1682,0.17,386.86,UPI
OD1981,Food Grains,Rice,1665,0.2,599.4,UPI
OD1982,Beverages,Health Drinks,782,0.19,250.24,UPI
OD1983,Oil & Masala,Masalas,2344,0.22,726.64,UPI
OD1984,Oil & Masala,Masalas,2176,0.25,108.8,UPI
OD1985,Food Grains,Atta & Flour,1880,0.34,357.2,UPI
OD1986,Snacks,Chocolates,1743,0.34,331.17,UPI
OD1987,Snacks,Noodles,1030,0.26,247.2,UPI
OD1988,Snacks,Cookies,1875,0.3,300,UPI
OD1989,Fruits & Veggies,Organic Vegetables,2233,0.19,513.59,UPI
OD1990,Oil & Masala,Masalas,1206,0.22,108.54,UPI
OD1991,Fruits & Veggies,Fresh Vegetables,1517,0.11,530.95,UPI
OD1992,"Eggs, Meat & Fish",Fish,2266,0.12,906.4,UPI
OD1993,Fruits & Veggies,Fresh Fruits,981,0.26,245.25,UPI
OD1994,Oil & Masala,Masalas,1796,0.26,287.36,UPI
OD1995,Oil & Masala,Edible Oil & Ghee,1867,0.24,112.02,UPI
OD1996,Beverages,Health Drinks,1773,0.23,531.9,UPI
OD1997,Bakery,Cakes,596,0.17,35.76,UPI
OD1998,Bakery,Cakes,835,0.2,91.85,UPI
OD1999,Bakery,Breads & Buns,2399,0.12,1079.55,UPI
OD2000,Beverages,Health Drinks,2314,0.34,509.08,UPI
OD2001,Bakery,Breads & Buns,1158,0.22,382.14,UPI
OD2002,"Eggs, Meat & Fish",Fish,948,0.16,398.16,UPI
OD2003,Snacks,Noodles,852,0.22,340.8,UPI
OD2004,Food Grains,Organic Staples,969,0.34,145.35,UPI
OD2005,Oil & Masala,Edible Oil & Ghee,781,0.16,218.68,UPI
OD2006,Beverages,Soft Drinks,1676,0.32,234.64,UPI
OD2007,Fruits & Veggies,Fresh Vegetables,1054,0.25,179.18,UPI
OD2008,Bakery,Cakes,626,0.1,175.28,UPI
OD2009,Beverages,Soft Drinks,1119,0.17,402.84,UPI
OD2010,Beverages,Soft Drinks,2301,0.23,391.17,UPI
OD2011,Oil & Masala,Spices,2427,0.33,412.59,UPI
OD2012,Fruits & Veggies,Fresh Fruits,2053,0.29,492.72,UPI
OD2013,Snacks,Noodles,1728,0.31,501.12,UPI
OD2014,Bakery,Cakes,1204,0.16,72.24,UPI
OD2015,Food Grains,Dals & Pulses,1934,0.16,348.12,UPI
OD2016,"Eggs, Meat & Fish",Mutton,1730,0.28,778.5,UPI
OD2017,Oil & Masala,Masalas,2011,0.2,744.07,UPI
OD2018,Beverages,Health Drinks,1340,0.29,214.4,UPI
OD2019,Bakery,Biscuits,2062,0.11,371.16,UPI
OD2020,Snacks,Chocolates,762,0.15,297.18,UPI
OD2021,Bakery,Biscuits,978,0.21,195.6,UPI
OD2022,Food Grains,Organic Staples,2068,0.16,889.24,UPI
OD2023,Snacks,Cookies,566,0.3,169.8,UPI
OD2024,Oil & Masala,Masalas,1347,0.31,444.51,UPI
OD2025,Beverages,Soft Drinks,1972,0.24,769.08,UPI
OD2026,Fruits & Veggies,Fresh Vegetables,1074,0.34,289.98,UPI
OD2027,Oil & Masala,Edible Oil & Ghee,1818,0.23,781.74,UPI
OD2028,Fruits & Veggies,Organic Vegetables,2230,0.25,869.7,UPI
OD2029,Oil & Masala,Spices,900,0.15,99,UPI
OD2030,Food Grains,Dals & Pulses,2174,0.29,934.82,UPI
OD2031,Oil & Masala,Edible Oil & Ghee,690,0.33,41.4,UPI
OD2032,Beverages,Soft Drinks,2096,0.35,670.72,UPI
OD2033,"Eggs, Meat & Fish",Chicken,1693,0.21,372.46,UPI
OD2034,Fruits & Veggies,Fresh Vegetables,1610,0.15,627.9,UPI
OD2035,Oil & Masala,Masalas,2436,0.31,730.8,UPI
OD2036,Bakery,Cakes,561,0.22,241.23,UPI
OD2037,Beverages,Health Drinks,1473,0.33,456.63,UPI
OD2038,Fruits & Veggies,Fresh Fruits,697,0.31,195.16,UPI
OD2039,Bakery,Biscuits,1385,0.13,290.85,UPI
OD2040,Food Grains,Dals & Pulses,794,0.22,277.9,UPI
OD2041,"Eggs, Meat & Fish",Fish,1009,0.34,100.9,UPI
OD2042,"Eggs, Meat & Fish",Chicken,2368,0.2,663.04,UPI
OD2043,Snacks,Noodles,950,0.18,247,UPI
OD2044,Oil & Masala,Edible Oil & Ghee,1787,0.34,214.44,UPI
OD2045,Snacks,Cookies,1000,0.26,440,UPI
OD2046,Bakery,Biscuits,938,0.26,93.8,UPI
OD2047,"Eggs, Meat & Fish",Chicken,1094,0.28,229.74,UPI
OD2048,Food Grains,Organic Staples,1399,0.14,139.9,UPI
OD2049,Snacks,Cookies,1445,0.23,346.8,UPI
OD2050,Snacks,Chocolates,1716,0.3,514.8,UPI
OD2051,Beverages,Soft Drinks,1382,0.12,497.52,UPI
OD2052,Bakery,Breads & Buns,1554,0.35,497.28,UPI
OD2053,Beverages,Soft Drinks,2302,0.23,667.58,UPI
OD2054,Beverages,Health Drinks,624,0.23,106.08,UPI
OD2055,Fruits & Veggies,Fresh Vegetables,1610,0.23,563.5,UPI
OD2056,Food Grains,Atta & Flour,1331,0.35,266.2,UPI
OD2057,Snacks,Noodles,1252,0.22,212.84,UPI
OD2058,Beverages,Soft Drinks,766,0.11,137.88,UPI
OD2059,Bakery,Biscuits,1163,0.32,441.94,UPI
OD2060,Oil & Masala,Spices,885,0.18,115.05,UPI
OD2061,Food Grains,Rice,632,0.34,233.84,UPI
OD2062,Snacks,Noodles,1778,0.21,551.18,UPI
OD2063,"Eggs, Meat & Fish",Chicken,1547,0.29,340.34,UPI
OD2064,Bakery,Biscuits,991,0.35,356.76,UPI
OD2065,Fruits & Veggies,Organic Fruits,1995,0.33,558.6,UPI
OD2066,Beverages,Health Drinks,615,0.22,258.3,UPI
OD2067,Oil & Masala,Spices,2114,0.33,803.32,UPI
OD2068,Beverages,Soft Drinks,989,0.12,375.82,UPI
OD2069,"Eggs, Meat & Fish",Mutton,663,0.3,92.82,UPI
OD2070,Food Grains,Rice,1290,0.27,464.4,UPI
OD2071,Bakery,Breads & Buns,1116,0.18,122.76,UPI
OD2072,Fruits & Veggies,Fresh Fruits,1937,0.23,464.88,UPI
OD2073,Fruits & Veggies,Organic Fruits,969,0.11,184.11,UPI
OD2074,Bakery,Cakes,2056,0.14,431.76,UPI
OD2075,Fruits & Veggies,Fresh Fruits,2351,0.1,987.42,UPI
OD2076,Beverages,Soft Drinks,2183,0.19,480.26,UPI
OD2077,Oil & Masala,Edible Oil & Ghee,537,0.12,161.1,UPI
OD2078,Beverages,Soft Drinks,1534,0.1,475.54,UPI
OD2079,Snacks,Cookies,2434,0.13,803.22,UPI
OD2080,Bakery,Biscuits,2252,0.12,788.2,UPI
OD2081,Bakery,Biscuits,2122,0.22,212.2,UPI
OD2082,Oil & Masala,Spices,1739,0.26,86.95,UPI
OD2083,Bakery,Cakes,1829,0.29,475.54,UPI
OD2084,Oil & Masala,Masalas,1491,0.17,387.66,UPI
OD2085,Snacks,Chocolates,2383,0.29,119.15,UPI
OD2086,Bakery,Biscuits,968,0.12,174.24,UPI
OD2087,Food Grains,Dals & Pulses,1762,0.15,299.54,UPI
OD2088,Oil & Masala,Spices,1623,0.35,194.76,UPI
OD2089,Fruits & Veggies,Organic Fruits,1536,0.1,307.2,UPI
OD2090,"Eggs, Meat & Fish",Eggs,829,0.14,339.89,UPI
OD2091,Snacks,Chocolates,828,0.33,281.52,UPI
OD2092,Food Grains,Dals & Pulses,1308,0.3,366.24,UPI
OD2093,Bakery,Breads & Buns,1441,0.25,605.22,UPI
OD2094,Oil & Masala,Edible Oil & Ghee,2305,0.35,161.35,UPI
OD2095,Fruits & Veggies,Organic Vegetables,1803,0.26,432.72,UPI
OD2096,Beverages,Soft Drinks,556,0.18,111.2,UPI
OD2097,Fruits & Veggies,Fresh Fruits,2335,0.18,677.15,UPI
OD2098,Beverages,Soft Drinks,1324,0.34,66.2,UPI
OD2099,"Eggs, Meat & Fish",Eggs,1400,0.1,462,UPI
OD2100,Bakery,Breads & Buns,1768,0.33,654.16,UPI
OD2101,"Eggs, Meat & Fish",Mutton,949,0.32,94.9,UPI
OD2102,"Eggs, Meat & Fish",Fish,1548,0.34,216.72,UPI
OD2103,Bakery,Cakes,1753,0.16,105.18,UPI
OD2104,Bakery,Cakes,1614,0.32,161.4,UPI
OD2105,Snacks,Cookies,1191,0.1,131.01,UPI
OD2106,Oil & Masala,Edible Oil & Ghee,1339,0.21,321.36,UPI
OD2107,Snacks,Noodles,540,0.2,97.2,UPI
OD2108,Fruits & Veggies,Organic Vegetables,2370,0.21,545.1,UPI
OD2109,Beverages,Soft Drinks,2074,0.3,850.34,UPI
OD2110,"Eggs, Meat & Fish",Chicken,1612,0.16,225.68,UPI
OD2111,Snacks,Chocolates,1349,0.22,229.33,UPI
OD2112,Beverages,Health Drinks,2023,0.32,667.59,UPI
OD2113,Snacks,Chocolates,746,0.1,223.8,UPI
OD2114,Bakery,Cakes,1637,0.18,441.99,UPI
OD2115,Oil & Masala,Masalas,1479,0.29,428.91,UPI
OD2116,Beverages,Health Drinks,2231,0.32,423.89,UPI
OD2117,Oil & Masala,Spices,2110,0.1,611.9,UPI
OD2118,Food Grains,Organic Staples,1840,0.16,588.8,UPI
OD2119,Bakery,Breads & Buns,2139,0.35,106.95,UPI
OD2120,"Eggs, Meat & Fish",Fish,1065,0.11,372.75,UPI
OD2121,Oil & Masala,Edible Oil & Ghee,1070,0.35,181.9,UPI
OD2122,Food Grains,Rice,1878,0.14,131.46,UPI
OD2123,Snacks,Chocolates,2021,0.11,505.25,UPI
OD2124,"Eggs, Meat & Fish",Fish,1263,0.3,429.42,UPI
OD2125,Beverages,Soft Drinks,1176,0.27,246.96,UPI
OD2126,"Eggs, Meat & Fish",Chicken,1948,0.25,155.84,UPI
OD2127,Food Grains,Dals & Pulses,1816,0.31,127.12,UPI
OD2128,Beverages,Health Drinks,752,0.23,338.4,UPI
OD2129,"Eggs, Meat & Fish",Eggs,2167,0.29,736.78,UPI
OD2130,Snacks,Cookies,1544,0.1,617.6,UPI
OD2131,Food Grains,Dals & Pulses,1945,0.25,486.25,UPI
OD2132,Oil & Masala,Masalas,951,0.11,171.18,UPI
OD2133,Beverages,Health Drinks,2489,0.35,224.01,UPI
OD2134,Fruits & Veggies,Organic Vegetables,1951,0.27,234.12,UPI
OD2135,Snacks,Cookies,947,0.19,151.52,UPI
OD2136,"Eggs, Meat & Fish",Mutton,2389,0.21,692.81,UPI
OD2137,Oil & Masala,Edible Oil & Ghee,1295,0.11,220.15,UPI
OD2138,Food Grains,Dals & Pulses,1804,0.25,126.28,UPI
OD2139,Fruits & Veggies,Fresh Fruits,2045,0.22,920.25,UPI
OD2140,Oil & Masala,Spices,1146,0.2,401.1,UPI
OD2141,Food Grains,Organic Staples,1074,0.28,375.9,UPI
OD2142,Snacks,Cookies,959,0.21,95.9,UPI
OD2143,Beverages,Health Drinks,2062,0.23,618.6,UPI
OD2144,Fruits & Veggies,Organic Fruits,1431,0.18,515.16,UPI
OD2145,Fruits & Veggies,Fresh Fruits,1097,0.27,285.22,UPI
OD2146,Oil & Masala,Spices,1052,0.33,473.4,UPI
OD2147,Snacks,Noodles,2309,0.31,946.69,UPI
OD2148,Beverages,Soft Drinks,1839,0.14,680.43,UPI
OD2149,Food Grains,Atta & Flour,2440,0.28,414.8,UPI
OD2150,Oil & Masala,Spices,1360,0.16,176.8,UPI
OD2151,Fruits & Veggies,Organic Vegetables,1313,0.24,223.21,UPI
OD2152,Food Grains,Rice,2443,0.35,171.01,UPI
OD2153,Beverages,Health Drinks,1810,0.26,796.4,UPI
OD2154,"Eggs, Meat & Fish",Fish,1081,0.24,367.54,UPI
OD2155,Oil & Masala,Masalas,1066,0.33,319.8,UPI
OD2156,Food Grains,Atta & Flour,1936,0.3,135.52,UPI
OD2157,Beverages,Health Drinks,656,0.25,209.92,UPI
OD2158,Fruits & Veggies,Organic Vegetables,2052,0.32,266.76,UPI
OD2159,Bakery,Breads & Buns,1589,0.34,301.91,UPI
OD2160,Bakery,Breads & Buns,1482,0.23,414.96,UPI
OD2161,Bakery,Breads & Buns,1126,0.27,304.02,UPI
OD2162,Oil & Masala,Spices,550,0.21,132,UPI
OD2163,Fruits & Veggies,Fresh Vegetables,953,0.3,324.02,UPI
OD2164,Snacks,Chocolates,541,0.15,173.12,UPI
OD2165,Beverages,Health Drinks,1814,0.35,816.3,UPI
OD2166,Oil & Masala,Masalas,2428,0.21,194.24,UPI
OD2167,Snacks,Cookies,1426,0.13,399.28,UPI
OD2168,Beverages,Health Drinks,1559,0.26,77.95,UPI
OD2169,Beverages,Soft Drinks,1710,0.33,769.5,UPI
OD2170,Beverages,Health Drinks,1624,0.12,535.92,UPI
OD2171,"Eggs, Meat & Fish",Mutton,1459,0.1,554.42,UPI
OD2172,Food Grains,Dals & Pulses,1000,0.18,100,UPI
OD2173,Oil & Masala,Spices,704,0.34,295.68,UPI
OD2174,Food Grains,Organic Staples,1568,0.22,439.04,UPI
OD2175,Bakery,Breads & Buns,1452,0.25,450.12,UPI
OD2176,Food Grains,Dals & Pulses,1995,0.35,578.55,UPI
OD2177,Beverages,Soft Drinks,1960,0.15,705.6,UPI
OD2178,Fruits & Veggies,Fresh Vegetables,1026,0.19,266.76,UPI
OD2179,"Eggs, Meat & Fish",Fish,724,0.3,86.88,UPI
OD2180,Snacks,Noodles,2410,0.25,939.9,UPI
OD2181,Snacks,Noodles,1897,0.21,170.73,UPI
OD2182,Beverages,Health Drinks,2120,0.23,551.2,UPI
OD2183,Bakery,Cakes,2241,0.33,694.71,UPI
OD2184,Bakery,Breads & Buns,993,0.11,148.95,UPI
OD2185,"Eggs, Meat & Fish",Fish,2253,0.33,901.2,UPI
OD2186,Beverages,Soft Drinks,523,0.18,62.76,UPI
OD2187,Snacks,Noodles,2156,0.15,883.96,UPI
OD2188,Beverages,Soft Drinks,1929,0.21,231.48,UPI
OD2189,"Eggs, Meat & Fish",Chicken,1923,0.26,288.45,UPI
OD2190,"Eggs, Meat & Fish",Mutton,527,0.26,68.51,UPI
OD2191,Beverages,Soft Drinks,2350,0.21,470,UPI
OD2192,Fruits & Veggies,Organic Vegetables,1213,0.17,266.86,UPI
OD2193,"Eggs, Meat & Fish",Fish,1924,0.11,538.72,UPI
OD2194,Fruits & Veggies,Fresh Fruits,1055,0.1,94.95,UPI
OD2195,Beverages,Health Drinks,693,0.31,55.44,UPI
OD2196,Bakery,Biscuits,1821,0.26,801.24,UPI
OD2197,Bakery,Breads & Buns,809,0.14,218.43,UPI
OD2198,Food Grains,Atta & Flour,859,0.35,42.95,UPI
OD2199,Beverages,Health Drinks,2371,0.12,308.23,UPI
OD2200,Snacks,Noodles,2273,0.18,613.71,UPI
OD2201,Food Grains,Rice,2240,0.3,291.2,UPI
OD2202,Oil & Masala,Spices,1170,0.13,70.2,UPI
OD2203,Bakery,Biscuits,2041,0.32,836.81,UPI
OD2204,Fruits & Veggies,Fresh Fruits,1651,0.29,198.12,UPI
OD2205,Snacks,Chocolates,835,0.23,208.75,UPI
OD2206,Bakery,Cakes,1517,0.28,121.36,UPI
OD2207,Oil & Masala,Edible Oil & Ghee,1087,0.3,413.06,UPI
OD2208,"Eggs, Meat & Fish",Chicken,1768,0.26,300.56,UPI
OD2209,Food Grains,Dals & Pulses,1088,0.31,282.88,UPI
OD2210,Fruits & Veggies,Organic Fruits,2225,0.12,689.75,UPI
OD2211,Fruits & Veggies,Organic Vegetables,919,0.27,119.47,UPI
OD2212,Fruits & Veggies,Fresh Fruits,1048,0.15,94.32,UPI
OD2213,Snacks,Chocolates,871,0.17,339.69,UPI
OD2214,Food Grains,Atta & Flour,1045,0.27,323.95,UPI
OD2215,Beverages,Soft Drinks,2310,0.23,970.2,UPI
OD2216,Snacks,Chocolates,2000,0.17,400,UPI
OD2217,Beverages,Health Drinks,636,0.22,203.52,UPI
OD2218,Bakery,Biscuits,1090,0.1,457.8,UPI
OD2219,Fruits & Veggies,Fresh Fruits,1073,0.12,203.87,UPI
OD2220,Fruits & Veggies,Fresh Fruits,2019,0.25,524.94,UPI
OD2221,"Eggs, Meat & Fish",Chicken,2359,0.33,424.62,UPI
OD2222,"Eggs, Meat & Fish",Chicken,1678,0.12,587.3,UPI
OD2223,Food Grains,Dals & Pulses,2291,0.14,458.2,UPI
OD2224,Food Grains,Atta & Flour,1468,0.27,499.12,UPI
OD2225,"Eggs, Meat & Fish",Eggs,2112,0.3,485.76,UPI
OD2226,Oil & Masala,Masalas,2251,0.12,540.24,UPI
OD2227,Fruits & Veggies,Organic Vegetables,1589,0.3,301.91,UPI
OD2228,Beverages,Health Drinks,1366,0.13,478.1,UPI
OD2229,Bakery,Cakes,1945,0.12,719.65,UPI
OD2230,Snacks,Chocolates,1852,0.11,370.4,UPI
OD2231,Beverages,Soft Drinks,2222,0.33,177.76,UPI
OD2232,Beverages,Health Drinks,800,0.1,48,UPI
OD2233,Beverages,Health Drinks,1170,0.14,70.2,UPI
OD2234,Snacks,Chocolates,2197,0.27,549.25,UPI
OD2235,Oil & Masala,Masalas,2190,0.34,569.4,UPI
OD2236,Snacks,Cookies,2032,0.26,629.92,UPI
OD2237,"Eggs, Meat & Fish",Mutton,1599,0.27,399.75,UPI
OD2238,"Eggs, Meat & Fish",Fish,870,0.26,365.4,UPI
OD2239,Beverages,Soft Drinks,610,0.13,115.9,UPI
OD2240,Bakery,Cakes,1622,0.12,81.1,UPI
OD2241,Bakery,Biscuits,703,0.18,246.05,UPI
OD2242,"Eggs, Meat & Fish",Eggs,574,0.25,212.38,UPI
OD2243,Bakery,Biscuits,2267,0.15,612.09,UPI
OD2244,Beverages,Soft Drinks,821,0.25,221.67,UPI
OD2245,Bakery,Breads & Buns,2473,0.33,1038.66,UPI
OD2246,Beverages,Soft Drinks,2478,0.1,941.64,UPI
OD2247,Oil & Masala,Masalas,637,0.21,121.03,UPI
OD2248,Food Grains,Rice,813,0.17,317.07,UPI
OD2249,Food Grains,Atta & Flour,502,0.23,145.58,UPI
OD2250,Snacks,Noodles,2119,0.14,847.6,UPI
OD2251,Food Grains,Dals & Pulses,1149,0.22,103.41,UPI
OD2252,Snacks,Cookies,1400,0.11,336,UPI
OD2253,Bakery,Breads & Buns,1486,0.27,208.04,UPI
OD2254,Snacks,Noodles,1847,0.18,591.04,UPI
OD2255,"Eggs, Meat & Fish",Fish,1197,0.21,83.79,UPI
OD2256,Food Grains,Atta & Flour,2180,0.24,806.6,UPI
OD2257,Fruits & Veggies,Fresh Fruits,1710,0.22,307.8,UPI
OD2258,Oil & Masala,Masalas,2138,0.17,897.96,UPI
OD2259,"Eggs, Meat & Fish",Mutton,1203,0.16,529.32,UPI
OD2260,Snacks,Noodles,2000,0.25,800,UPI
OD2261,"Eggs, Meat & Fish",Chicken,1652,0.26,627.76,UPI
OD2262,Oil & Masala,Spices,1676,0.26,603.36,UPI
OD2263,Food Grains,Dals & Pulses,558,0.35,195.3,UPI
OD2264,Bakery,Breads & Buns,1102,0.28,319.58,UPI
OD2265,Fruits & Veggies,Organic Fruits,1651,0.14,561.34,UPI
OD2266,Beverages,Health Drinks,2305,0.35,530.15,UPI
OD2267,Snacks,Chocolates,2132,0.11,618.28,UPI
OD2268,Oil & Masala,Spices,1000,0.28,130,UPI
OD2269,Snacks,Noodles,854,0.3,324.52,UPI
OD2270,Bakery,Breads & Buns,1052,0.13,105.2,UPI
OD2271,Snacks,Cookies,814,0.14,113.96,UPI
OD2272,Fruits & Veggies,Organic Vegetables,2285,0.35,776.9,UPI
OD2273,Fruits & Veggies,Fresh Fruits,2154,0.23,150.78,UPI
OD2274,Food Grains,Organic Staples,1721,0.12,258.15,UPI
OD2275,Snacks,Noodles,2092,0.18,648.52,UPI
OD2276,Bakery,Cakes,611,0.19,30.55,UPI
OD2277,Bakery,Cakes,2304,0.33,852.48,UPI
OD2278,Snacks,Cookies,904,0.18,361.6,UPI
OD2279,Snacks,Chocolates,1557,0.29,498.24,UPI
OD2280,Food Grains,Atta & Flour,2391,0.29,239.1,UPI
OD2281,"Eggs, Meat & Fish",Fish,1450,0.26,594.5,UPI
OD2282,Bakery,Cakes,1996,0.19,778.44,UPI
OD2283,Food Grains,Organic Staples,1069,0.35,224.49,UPI
OD2284,Fruits & Veggies,Fresh Vegetables,1586,0.3,190.32,UPI
OD2285,Snacks,Noodles,605,0.13,84.7,UPI
OD2286,"Eggs, Meat & Fish",Mutton,1937,0.19,116.22,UPI
OD2287,Beverages,Health Drinks,1465,0.29,336.95,UPI
OD2288,Snacks,Cookies,1375,0.18,426.25,UPI
OD2289,Food Grains,Dals & Pulses,1450,0.13,435,UPI
OD2290,"Eggs, Meat & Fish",Mutton,901,0.31,342.38,UPI
OD2291,Food Grains,Organic Staples,1255,0.16,263.55,UPI
OD2292,Fruits & Veggies,Organic Fruits,609,0.13,164.43,UPI
OD2293,Fruits & Veggies,Organic Fruits,2306,0.22,899.34,UPI
OD2294,Bakery,Cakes,1812,0.33,471.12,UPI
OD2295,Food Grains,Atta & Flour,1241,0.2,260.61,UPI
OD2296,Bakery,Cakes,575,0.15,40.25,UPI
OD2297,Beverages,Soft Drinks,2197,0.28,637.13,UPI
OD2298,Oil & Masala,Edible Oil & Ghee,1749,0.32,349.8,UPI
OD2299,Food Grains,Organic Staples,1010,0.13,313.1,UPI
OD2300,Beverages,Soft Drinks,1976,0.33,276.64,UPI
OD2301,"Eggs, Meat & Fish",Mutton,2147,0.22,751.45,UPI
OD2302,Bakery,Cakes,1322,0.11,475.92,UPI
OD2303,Snacks,Cookies,1589,0.18,492.59,UPI
OD2304,Snacks,Noodles,1875,0.21,431.25,UPI
OD2305,Fruits & Veggies,Organic Vegetables,2470,0.1,889.2,UPI
OD2306,Oil & Masala,Masalas,2068,0.14,372.24,UPI
OD2307,Bakery,Cakes,1624,0.18,487.2,UPI
OD2308,Food Grains,Atta & Flour,1702,0.19,221.26,UPI
OD2309,Oil & Masala,Masalas,2014,0.27,463.22,UPI
OD2310,Food Grains,Rice,1343,0.2,564.06,UPI
OD2311,Fruits & Veggies,Organic Fruits,843,0.12,143.31,UPI
OD2312,Food Grains,Organic Staples,685,0.14,226.05,UPI
OD2313,"Eggs, Meat & Fish",Eggs,1507,0.11,587.73,UPI
OD2314,"Eggs, Meat & Fish",Chicken,1618,0.16,258.88,UPI
OD2315,Bakery,Breads & Buns,1393,0.31,139.3,UPI
OD2316,Oil & Masala,Masalas,2285,0.1,662.65,UPI
OD2317,Bakery,Breads & Buns,1657,0.27,347.97,UPI
